;Código da Instituição;Nome da Instituição;Categoria Administrativa;Organização Acadêmica;Código do Curso de Graduação;Nome do Curso de Graduação;Código da Região Geográfica do Curso;Código da Unidade Federativa do Curso;Código do Município do Curso;Grau Acadêmico;Modalidade de Ensino;Nome da área do Curso segundo a classificação CINE BRASIL;Nome da Grande Área do Curso segundo a classificação CINE BRASIL;Ano de Ingresso;Ano de Referência;Prazo de Integralização em Anos;Ano de Integralização do Curso;Prazo de Acompanhamento do Curso em anos;Ano Máximo de Acompanhamento do Curso;Quantidade de Ingressantes no Curso;Quantidade de Permanência no Curso no ano de referência;Quantidade de Concluintes no Curso no ano de referência;Quantidade de Desistência no Curso no ano de referência;Quantidade de Falecimentos no Curso no ano de referência;Taxa de Permanência - TAP;Taxa de Conclusão Acumulada - TCA;Taxa de Desistência Acumulada - TODA;Taxa de Conclusão Anual - TCAN;Taxa de Desistência Anual - TDAN
11688;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;120381;ENGENHARIA ELÉTRICA;4.0;43.0;4316907.0;1;1;Engenharia elétrica;Engenharia, produção e construção;2010;2019;6;2015;10;2019;62;5;1;0;0;8,1;64,5;27,4;1,6;0
11689;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;120383;ENGENHARIA QUÍMICA;4.0;43.0;4316907.0;1;1;Engenharia química;Engenharia, produção e construção;2010;2019;6;2015;10;2019;73;0;0;0;0;0;63;37;0;0
11690;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;121286;PEDAGOGIA;4.0;43.0;4316907.0;2;1;Pedagogia;Educação;2010;2019;6;2015;10;2019;46;0;0;2;0;0;47,8;52,2;0;4,3
11691;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;121600;ESTATÍSTICA;4.0;43.0;4316907.0;1;1;Estatística;Ciências naturais, matemática e estatística;2010;2019;6;2015;10;2019;29;2;0;0;0;6,9;31;62,1;0;0
11692;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;121602;FILOSOFIA;4.0;43.0;4316907.0;1;1;Filosofia;Artes e humanidades;2010;2019;5;2014;9;2018;36;0;0;0;0;0;5,6;94,4;0;0
11693;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;121604;RELAÇÕES INTERNACIONAIS;4.0;43.0;4316907.0;1;1;Relações internacionais;Ciências sociais, comunicação e informação;2010;2019;5;2014;8;2017;60;0;0;1;0;0;65;35;0;1,7
11694;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;121606;EDUCAÇÃO ESPECIAL;4.0;43.0;4316907.0;2;1;Educação especial formação de professor;Educação;2010;2019;5;2014;9;2018;39;1;0;0;0;2,6;41;56,4;0;0
11695;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;121608;FABRICAÇÃO MECÂNICA;4.0;43.0;4316907.0;3;1;Fabricação mecânica;Engenharia, produção e construção;2010;2019;4;2013;7;2016;26;0;0;1;0;0;50;50;0;3,8
11696;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;121614;REDES DE COMPUTADORES;4.0;43.0;4316907.0;3;1;Redes de computadores;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;4;2013;6;2015;69;4;0;0;0;5,8;30,4;63,8;0;0
11697;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;121616;GEOPROCESSAMENTO;4.0;43.0;4316907.0;3;1;Geoprocessamento;Ciências naturais, matemática e estatística;2010;2019;4;2013;7;2016;24;0;0;1;0;0;45,8;54,2;0;4,2
11698;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;121618;GESTÃO DE COOPERATIVAS;4.0;43.0;4316907.0;3;1;Gestão de cooperativas;Negócios, administração e direito;2010;2019;4;2013;6;2015;44;1;0;0;0;2,3;56,8;40,9;0;0
11699;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;121620;ALIMENTOS;4.0;43.0;4316907.0;3;1;Alimentos;Engenharia, produção e construção;2010;2019;4;2013;7;2016;101;1;0;0;0;1;48;51;0;0
11700;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;121622;ENGENHARIA ACÚSTICA;4.0;43.0;4316907.0;1;1;Engenharia acústica;Engenharia, produção e construção;2010;2019;6;2015;10;2019;41;0;0;2;0;0;24,4;75,6;0;4,9
11701;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;121624;ENGENHARIA DA COMPUTAÇÃO;4.0;43.0;4316907.0;1;1;Engenharia de computação (DCN Engenharia);Engenharia, produção e construção;2010;2019;6;2015;10;2019;40;1;2;2;0;2,5;52,5;45;5;5
11702;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;121626;ENGENHARIA DE PRODUÇÃO;4.0;43.0;4316907.0;1;1;Engenharia de produção;Engenharia, produção e construção;2010;2019;6;2015;10;2019;46;2;0;1;0;4,3;71,7;23,9;0;2,2
11703;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;121630;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4.0;43.0;4316907.0;1;1;Engenharia de controle e automação;Engenharia, produção e construção;2010;2019;6;2015;10;2019;41;0;3;2;0;0;70,7;29,3;7,3;4,9
11704;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;121634;ENGENHARIA AMBIENTAL E SANITÁRIA;4.0;43.0;4316907.0;1;1;Engenharia ambiental e sanitária;Engenharia, produção e construção;2010;2019;6;2015;10;2019;39;0;1;0;0;0;53,8;46,2;2,6;0
11705;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;121636;SISTEMAS DE INFORMAÇÃO;4.0;43.0;4316907.0;1;1;Sistemas de informação;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;5;2014;8;2017;42;1;1;1;0;2,4;54,8;42,9;2,4;2,4
11706;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;121638;TERAPIA OCUPACIONAL;4.0;43.0;4316907.0;1;1;Terapia ocupacional;Saúde e bem-estar;2010;2019;5;2014;8;2017;77;0;1;0;0;0;68,8;31,2;1,3;0
11707;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;122184;LETRAS - LÍNGUA PORTUGUESA;4.0;43.0;4316907.0;1;1;Letras português;Artes e humanidades;2010;2019;5;2014;8;2017;34;0;0;0;0;0;5,9;94,1;0;0
11708;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;1084705;RELAÇÕES PÚBLICAS;4.0;43.0;4308508.0;1;1;Relações públicas;Negócios, administração e direito;2010;2019;5;2014;8;2017;14;0;0;0;0;0;64,3;35,7;0;0
11709;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;1084770;ENGENHARIA AMBIENTAL E SANITÁRIA;4.0;43.0;4308508.0;1;1;Engenharia ambiental e sanitária;Engenharia, produção e construção;2010;2019;6;2015;10;2019;60;1;1;0;0;1,7;63,3;35;1,7;0
11710;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;1084781;SISTEMAS PARA INTERNET;4.0;43.0;4308508.0;3;1;Sistemas para internet;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;4;2013;6;2015;12;0;0;0;0;0;41,7;58,3;0;0
11711;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;1084788;ALIMENTOS;4.0;43.0;4308508.0;3;1;Alimentos;Engenharia, produção e construção;2010;2019;4;2013;7;2016;24;0;0;0;0;0;79,2;20,8;0;0
11712;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;1084792;CIÊNCIAS BIOLÓGICAS;4.0;43.0;4313706.0;2;1;Biologia formação de professor;Educação;2010;2019;5;2014;8;2017;51;0;0;1;0;0;54,9;45,1;0;2
11713;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;1084794;NUTRIÇÃO;4.0;43.0;4313706.0;1;1;Nutrição;Saúde e bem-estar;2010;2019;5;2014;8;2017;51;2;2;0;0;3,9;76,5;19,6;3,9;0
11714;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;1084796;AGRONEGÓCIO;4.0;43.0;4316907.0;3;1;Agronegócio;Agricultura, silvicultura, pesca e veterinária;2010;2019;3;2012;5;2014;38;0;0;0;0;0;43,2;56,8;0;0
11715;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;1084801;GESTÃO AMBIENTAL;4.0;43.0;4316907.0;3;1;Gestão ambiental;Engenharia, produção e construção;2010;2019;4;2013;6;2015;52;0;0;0;0;0;53,8;46,2;0;0
11716;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;1084804;GESTÃO DE TURISMO;4.0;43.0;4316907.0;3;1;Turismo;Serviços;2010;2019;4;2013;6;2015;26;0;0;0;0;0;53,8;46,2;0;0
11717;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;1084807;PROCESSOS GERENCIAIS;4.0;43.0;4320651.0;3;1;Gestão de negócios;Negócios, administração e direito;2010;2019;4;2013;6;2015;31;0;0;0;0;0;32,3;67,7;0;0
11718;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;1106427;SISTEMAS DE INFORMAÇÃO;4.0;43.0;4308508.0;1;1;Sistemas de informação;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;5;2014;9;2018;34;0;0;0;0;0;35,3;64,7;0;0
11719;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;1106428;CIÊNCIAS ECONÔMICAS;4.0;43.0;4313706.0;1;1;Economia;Ciências sociais, comunicação e informação;2010;2019;6;2015;10;2019;51;2;1;1;0;3,9;27,5;68,6;2;2
11720;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;1107216;TEATRO;4.0;43.0;4316907.0;2;1;Teatro formação de professor;Educação;2010;2019;5;2014;8;2017;9;0;0;0;0;0;22,2;77,8;0;0
11721;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;1107232;COMUNICAÇÃO SOCIAL - PRODUÇÃO EDITORIAL;4.0;43.0;4316907.0;1;1;Produção editorial;Ciências sociais, comunicação e informação;2010;2019;5;2014;8;2017;30;1;0;0;0;3,3;46,7;50;0;0
11722;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;1107233;SERVIÇO SOCIAL;4.0;43.0;4316907.0;1;1;Serviço social;Saúde e bem-estar;2010;2019;5;2014;9;2018;50;0;0;1;0;0;66;34;0;2
11723;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;1107234;SISTEMAS PARA INTERNET;4.0;43.0;4316907.0;3;1;Sistemas para internet;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;4;2013;6;2015;32;0;0;0;0;0;18,8;81,3;0;0
11724;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;1113371;PROGRAMA ESPECIAL DE GRADUAÇÃO DE FORMAÇÃO DE PROFESSORES PARA A EDUCAÇÃO PROFISSIONAL;4.0;43.0;4316907.0;2;1;Formação pedagógica de professor para a educação básica;Educação;2010;2019;3;2012;4;2013;284;0;0;0;0;0;65,1;34,9;0;0
11725;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;1113727;GEOGRAFIA;4.0;43.0;4316907.0;1;1;Geografia;Ciências sociais, comunicação e informação;2010;2019;5;2014;9;2018;24;1;0;0;0;4,2;45,8;50;0;0
11727;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;1;1;1134803;HISTÓRIA;4.0;43.0;4316907.0;2;1;História formação de professor;Educação;2010;2019;5;2014;8;2017;14;0;0;0;0;0;57,1;42,9;0;0
12607;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;14641;VITICULTURA E ENOLOGIA;4.0;43.0;4302105.0;3;1;Viticultura e enologia;Agricultura, silvicultura, pesca e veterinária;2010;2019;4;2013;6;2015;66;0;0;0;0;0;62,1;37,9;0;0
12608;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;99829;ALIMENTOS;4.0;43.0;4302105.0;3;1;Alimentos;Engenharia, produção e construção;2010;2019;4;2013;7;2016;40;0;0;0;0;0;45;55;0;0
12609;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;105648;AGRONEGÓCIO;4.0;43.0;4320503.0;3;1;Gestão do agronegócio;Negócios, administração e direito;2010;2019;4;2013;7;2016;14;0;0;0;0;0;50;50;0;0
12610;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;109848;HORTICULTURA;4.0;43.0;4302105.0;3;1;Horticultura;Agricultura, silvicultura, pesca e veterinária;2010;2019;4;2013;7;2016;37;0;0;0;0;0;21,6;78,4;0;0
12611;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;112630;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;4.0;43.0;4315602.0;3;1;Sistemas de informação;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;4;2013;6;2015;52;1;0;0;0;1,9;5,8;92,3;0;0
12612;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;116140;LOGÍSTICA;4.0;43.0;4302105.0;3;1;Logística;Negócios, administração e direito;2010;2019;4;2013;6;2015;47;0;0;0;0;0;55,3;44,7;0;0
12613;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;116144;MATEMÁTICA;4.0;43.0;4302105.0;2;1;Matemática formação de professor;Educação;2010;2019;5;2014;8;2017;42;0;0;0;0;0;40,5;59,5;0;0
12614;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;116146;REFRIGERAÇÃO E CLIMATIZAÇÃO;4.0;43.0;4315602.0;3;1;Refrigeração e climatização;Engenharia, produção e construção;2010;2019;4;2013;6;2015;47;0;0;0;0;0;6,4;93,6;0;0
12615;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;118254;FORMAÇÃO DE PROFESSORES PARA OS COMPONENTES CURRICULARES DA EDUCAÇÃO PROFISSIONAL;4.0;43.0;4302105.0;2;1;Formação pedagógica de professor para a educação básica;Educação;2010;2019;3;2012;4;2013;23;0;0;0;0;0;60,9;39,1;0;0
12616;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;121478;FÍSICA;4.0;43.0;4302105.0;2;1;Física formação de professor;Educação;2010;2019;5;2014;8;2017;31;0;0;0;0;0;45,2;54,8;0;0
12617;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;1103530;GESTÃO AMBIENTAL;4.0;43.0;4320503.0;3;1;Gestão ambiental;Engenharia, produção e construção;2010;2019;4;2013;7;2016;21;0;0;0;0;0;61,9;38,1;0;0
12618;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;1103650;AGRONOMIA;4.0;43.0;4320503.0;1;1;Agronomia;Agricultura, silvicultura, pesca e veterinária;2010;2019;6;2015;10;2019;28;0;0;0;0;0;82,1;17,9;0;0
12619;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;1103671;CIÊNCIAS AGRÍCOLAS;4.0;43.0;4320503.0;2;1;Ciências agrárias formação de professor;Educação;2010;2019;5;2014;8;2017;8;0;0;0;0;0;62,5;37,5;0;0
12620;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;1106554;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;4.0;43.0;4302105.0;3;1;Sistemas de informação;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;4;2013;6;2015;41;0;0;0;0;0;17,1;82,9;0;0
12621;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;1116969;PROCESSOS GERENCIAIS;4.0;43.0;4314902.0;3;1;Gestão de negócios;Negócios, administração e direito;2010;2019;4;2013;6;2015;24;0;0;0;0;0;58,3;41,7;0;0
12622;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;1117044;SISTEMAS PARA INTERNET;4.0;43.0;4314902.0;3;1;Sistemas para internet;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;4;2013;6;2015;26;0;0;0;0;0;42,3;57,7;0;0
12623;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;1117046;GESTÃO AMBIENTAL;4.0;43.0;4314902.0;3;1;Gestão ambiental;Engenharia, produção e construção;2010;2019;4;2013;6;2015;29;0;0;0;0;0;55,2;44,8;0;0
12624;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;1117177;CIÊNCIAS DA NATUREZA - BIOLOGIA E QUÍMICA;4.0;43.0;4314902.0;2;1;Ciências naturais formação de professor;Educação;2010;2019;5;2014;9;2018;20;0;0;0;0;0;45;55;0;0
12625;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;1118531;PEDAGOGIA;4.0;43.0;4302105.0;2;1;Pedagogia;Educação;2010;2019;5;2014;8;2017;36;0;0;1;0;0;55,6;44,4;0;2,8
12626;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;1125918;FORMAÇÃO PEDAGÓGICA DE DOCENTES PARA A EDUCAÇÃO BÁSICA E PROFISSIONAL.;4.0;43.0;4320503.0;2;1;Formação pedagógica de professor para a educação básica;Educação;2010;2019;4;2013;6;2015;56;0;0;0;0;0;53,6;46,4;0;0
12627;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;1126144;MATEMÁTICA;4.0;43.0;4305108.0;2;1;Matemática formação de professor;Educação;2010;2019;5;2014;8;2017;42;0;0;0;0;0;16,7;83,3;0;0
12628;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;1127083;ZOOTECNIA;4.0;43.0;4320503.0;1;1;Zootecnia;Agricultura, silvicultura, pesca e veterinária;2010;2019;6;2015;10;2019;35;0;0;0;0;0;51,5;48,5;0;0
12629;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;1127213;PROCESSOS METALÚRGICOS;4.0;43.0;4305108.0;3;1;Processos metalúrgicos;Engenharia, produção e construção;2010;2019;4;2013;6;2015;35;0;0;0;0;0;25,7;74,3;0;0
12630;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;1144525;EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;4.0;43.0;4305108.0;2;1;Ensino profissionalizante em área específica formação de professor;Educação;2010;2019;3;2012;4;2013;30;0;0;0;0;0;73,3;26,7;0;0
12631;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;1;4;1146300;EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;4.0;43.0;4315602.0;2;1;Ensino profissionalizante em área específica formação de professor;Educação;2010;2019;3;2012;4;2013;30;0;0;0;0;0;53,3;46,7;0;0
12784;626;CENTRO UNIVERSITÁRIO CENECISTA DE OSÓRIO;5;2;14919;LETRAS - PORTUGUÊS E INGLÊS;4.0;43.0;4313508.0;2;1;Letras português inglês formação de professor;Educação;2010;2019;5;2014;8;2017;49;0;0;0;0;0;26,5;73,5;0;0
12785;626;CENTRO UNIVERSITÁRIO CENECISTA DE OSÓRIO;5;2;14921;HISTÓRIA;4.0;43.0;4313508.0;2;1;História formação de professor;Educação;2010;2019;4;2013;7;2016;14;0;0;0;0;0;7,1;92,9;0;0
12786;626;CENTRO UNIVERSITÁRIO CENECISTA DE OSÓRIO;5;2;14922;GEOGRAFIA;4.0;43.0;4313508.0;2;1;Geografia formação de professor;Educação;2010;2019;4;2013;7;2016;11;0;0;0;0;0;36,4;63,6;0;0
12787;626;CENTRO UNIVERSITÁRIO CENECISTA DE OSÓRIO;5;2;14923;MATEMÁTICA;4.0;43.0;4313508.0;2;1;Matemática formação de professor;Educação;2010;2019;4;2013;6;2015;41;0;0;1;0;0;24,4;75,6;0;2,4
12788;626;CENTRO UNIVERSITÁRIO CENECISTA DE OSÓRIO;5;2;14941;ADMINISTRAÇÃO;4.0;43.0;4313508.0;1;1;Administração;Negócios, administração e direito;2010;2019;5;2014;8;2017;146;3;0;0;0;2,1;25,3;72,6;0;0
12789;626;CENTRO UNIVERSITÁRIO CENECISTA DE OSÓRIO;5;2;19914;PEDAGOGIA;4.0;43.0;4313508.0;2;1;Pedagogia;Educação;2010;2019;5;2014;8;2017;150;0;0;1;0;0;34,7;65,3;0;0,7
12790;626;CENTRO UNIVERSITÁRIO CENECISTA DE OSÓRIO;5;2;22031;EDUCAÇÃO FÍSICA;4.0;43.0;4313508.0;2;1;Educação física formação de professor;Educação;2010;2019;5;2014;8;2017;101;3;0;0;0;3;32;65;0;0
12791;626;CENTRO UNIVERSITÁRIO CENECISTA DE OSÓRIO;5;2;56196;INFORMÁTICA;4.0;43.0;4313508.0;2;1;Computação formação de professor;Educação;2010;2019;4;2013;6;2015;56;1;0;0;0;1,8;26,8;71,4;0;0
12792;626;CENTRO UNIVERSITÁRIO CENECISTA DE OSÓRIO;5;2;104449;DIREITO;4.0;43.0;4313508.0;1;1;Direito;Negócios, administração e direito;2010;2019;6;2015;10;2019;180;1;0;1;0;0,6;41,1;58,3;0;0,6
12793;626;CENTRO UNIVERSITÁRIO CENECISTA DE OSÓRIO;5;2;117424;CIÊNCIAS BIOLÓGICAS;4.0;43.0;4313508.0;2;1;Biologia formação de professor;Educação;2010;2019;4;2013;6;2015;79;0;0;0;0;0;62;38;0;0
12794;626;CENTRO UNIVERSITÁRIO CENECISTA DE OSÓRIO;5;2;1069335;CIÊNCIAS CONTÁBEIS;4.0;43.0;4313508.0;1;1;Contabilidade;Negócios, administração e direito;2010;2019;5;2014;8;2017;81;2;0;0;0;2,5;25,9;71,6;0;0
12801;631;FACULDADE CNEC FARROUPILHA;5;3;14943;ADMINISTRAÇÃO;4.0;43.0;4307906.0;1;1;Administração;Negócios, administração e direito;2010;2019;5;2014;8;2017;168;0;0;0;0;0;28;72;0;0
12802;631;FACULDADE CNEC FARROUPILHA;5;3;48597;TURISMO;4.0;43.0;4307906.0;1;1;Turismo;Serviços;2010;2019;5;2014;8;2017;14;0;0;0;0;0;0;100;0;0
12803;631;FACULDADE CNEC FARROUPILHA;5;3;96000;DIREITO;4.0;43.0;4307906.0;1;1;Direito;Negócios, administração e direito;2010;2019;6;2015;10;2019;98;1;0;0;0;1;11,3;87,6;0;0
12804;631;FACULDADE CNEC FARROUPILHA;5;3;100474;PEDAGOGIA;4.0;43.0;4307906.0;2;1;Pedagogia;Educação;2010;2019;5;2014;8;2017;71;0;0;0;0;0;18,3;81,7;0;0
12814;634;UNIVERSIDADE FEDERAL DE PELOTAS;1;1;14970;AGRONOMIA;4.0;43.0;4304663.0;1;1;Agronomia;Agricultura, silvicultura, pesca e veterinária;2010;2019;6;2015;10;2019;214;3;7;2;0;1,4;50,5;48,1;3,3;0,9
12815;634;UNIVERSIDADE FEDERAL DE PELOTAS;1;1;14972;DIREITO;4.0;43.0;4314407.0;1;1;Direito;Negócios, administração e direito;2010;2019;7;2016;10;2019;151;3;1;1;0;2;60,3;37,7;0,7;0,7
12816;634;UNIVERSIDADE FEDERAL DE PELOTAS;1;1;14973;ODONTOLOGIA;4.0;43.0;4314407.0;1;1;Odontologia;Saúde e bem-estar;2010;2019;6;2015;10;2019;137;0;0;0;0;0;66,4;33,6;0;0
12817;634;UNIVERSIDADE FEDERAL DE PELOTAS;1;1;14974;MEDICINA VETERINÁRIA;4.0;43.0;4304663.0;1;1;Medicina veterinária;Agricultura, silvicultura, pesca e veterinária;2010;2019;6;2015;10;2019;151;3;3;0;0;2;60,9;37,1;2;0
12818;634;UNIVERSIDADE FEDERAL DE PELOTAS;1;1;14975;MEDICINA;4.0;43.0;4314407.0;1;1;Medicina;Saúde e bem-estar;2010;2019;7;2016;10;2019;165;0;0;0;0;0;63;37;0;0
12819;634;UNIVERSIDADE FEDERAL DE PELOTAS;1;1;14976;ENGENHARIA AGRÍCOLA;4.0;43.0;4314407.0;1;1;Engenharia agrícola;Agricultura, silvicultura, pesca e veterinária;2010;2019;6;2015;10;2019;65;3;1;0;0;4,6;18,5;76,9;1,5;0
12820;634;UNIVERSIDADE FEDERAL DE PELOTAS;1;1;14978;ARQUITETURA E URBANISMO;4.0;43.0;4314407.0;1;1;Arquitetura e urbanismo;Engenharia, produção e construção;2010;2019;6;2015;10;2019;80;1;0;2;0;1,3;56,3;42,5;0;2,5
12821;634;UNIVERSIDADE FEDERAL DE PELOTAS;1;1;14979;NUTRIÇÃO;4.0;43.0;4314407.0;1;1;Nutrição;Saúde e bem-estar;2010;2019;5;2014;8;2017;125;1;1;0;0;0,8;48,8;50,4;0,8;0
12822;634;UNIVERSIDADE FEDERAL DE PELOTAS;1;1;14980;ENFERMAGEM;4.0;43.0;4314407.0;1;1;Enfermagem;Saúde e bem-estar;2010;2019;6;2015;10;2019;123;1;0;0;0;0,8;43,9;55,3;0;0
12823;634;UNIVERSIDADE FEDERAL DE PELOTAS;1;1;14985;FILOSOFIA;4.0;43.0;4314407.0;2;1;Filosofia formação de professor;Educação;2010;2019;5;2014;8;2017;65;0;0;0;0;0;15,4;84,6;0;0
12824;634;UNIVERSIDADE FEDERAL DE PELOTAS;1;1;14986;METEOROLOGIA;4.0;43.0;4304663.0;1;1;Meteorologia;Ciências naturais, matemática e estatística;2010;2019;5;2014;8;2017;89;0;0;0;0;0;15,7;84,3;0;0
12825;634;UNIVERSIDADE FEDERAL DE PELOTAS;1;1;14987;PEDAGOGIA;4.0;43.0;4314407.0;2;1;Pedagogia;Educação;2010;2019;5;2014;9;2018;61;0;0;0;0;0;46,7;53,3;0;0
12826;634;UNIVERSIDADE FEDERAL DE PELOTAS;1;1;14992;GEOGRAFIA;4.0;43.0;4314407.0;2;1;Geografia formação de professor;Educação;2010;2019;5;2014;8;2017;100;2;0;0;0;2;35;63;0;0
12827;634;UNIVERSIDADE FEDERAL DE PELOTAS;1;1;14993;HISTÓRIA;4.0;43.0;4314407.0;2;1;História formação de professor;Educação;2010;2019;5;2014;8;2017;79;4;2;0;0;5,1;38;57;2,5;0
12828;634;UNIVERSIDADE FEDERAL DE PELOTAS;1;1;14997;FÍSICA;4.0;43.0;4304663.0;2;1;Física formação de professor;Educação;2010;2019;5;2014;8;2017;54;0;0;0;0;0;11,1;88,9;0;0
