;instituicao;curso;qtd_bolsas;cod_estado;qtd_ingressantes;qtd_desistencias;grande_area;percentual_bolsas;taxa_desistencia_acumulada
1312;centro universitario planalto do distrito federal - uniplan;ciencias contabeis;3;53.0;105;91;negocios, administracao e direito;2.86;86.67
1313;centro universitario planalto do distrito federal - uniplan;design de interiores;20;53.0;351;196;artes e humanidades;5.7;55.84
1314;centro universitario planalto do distrito federal - uniplan;design grafico;4;53.0;74;49;artes e humanidades;5.41;66.22
1315;centro universitario planalto do distrito federal - uniplan;direito;25;53.0;275;184;negocios, administracao e direito;9.09;66.91
1316;centro universitario planalto do distrito federal - uniplan;educacao fisica;17;53.0;414;313;educacao;4.11;75.6
1317;centro universitario planalto do distrito federal - uniplan;enfermagem;16;53.0;272;167;saude e bem-estar;5.88;61.4
1318;centro universitario planalto do distrito federal - uniplan;engenharia civil;33;53.0;900;662;engenharia, producao e construcao;3.67;73.56
1319;centro universitario planalto do distrito federal - uniplan;fisioterapia;13;53.0;78;57;saude e bem-estar;16.67;73.08
1320;centro universitario planalto do distrito federal - uniplan;fonoaudiologia;3;53.0;47;25;saude e bem-estar;6.38;53.19
1321;centro universitario planalto do distrito federal - uniplan;gestao de recursos humanos;26;53.0;960;660;negocios, administracao e direito;2.71;68.75
1322;centro universitario planalto do distrito federal - uniplan;gestao hospitalar;3;53.0;76;47;negocios, administracao e direito;3.95;61.84
1323;centro universitario planalto do distrito federal - uniplan;negocios imobiliarios;6;53.0;109;65;negocios, administracao e direito;5.5;59.63
1324;centro universitario planalto do distrito federal - uniplan;nutricao;3;53.0;77;69;saude e bem-estar;3.9;89.61
1325;centro universitario planalto do distrito federal - uniplan;pedagogia;5;53.0;185;145;educacao;2.7;78.38
1326;centro universitario planalto do distrito federal - uniplan;processos gerenciais;5;53.0;517;331;negocios, administracao e direito;0.97;64.02
1327;centro universitario planalto do distrito federal - uniplan;redes de computadores;4;53.0;180;112;computacao e tecnologias da informacao e comunicacao (tic);2.22;62.22
1328;centro universitario salesiano de sao paulo;administracao;108;35.0;914;538;negocios, administracao e direito;11.82;58.86
1329;centro universitario salesiano de sao paulo;automacao industrial;6;35.0;176;123;engenharia, producao e construcao;3.41;69.89
1330;centro universitario salesiano de sao paulo;ciencia da computacao;4;35.0;60;34;computacao e tecnologias da informacao e comunicacao (tic);6.67;56.67
1331;centro universitario salesiano de sao paulo;ciencias contabeis;4;35.0;92;36;negocios, administracao e direito;4.35;39.13
1332;centro universitario salesiano de sao paulo;comunicacao social;1;35.0;85;50;ciencias sociais, comunicacao e informacao;1.18;58.82
1333;centro universitario salesiano de sao paulo;direito;110;35.0;954;536;negocios, administracao e direito;11.53;56.18
1334;centro universitario salesiano de sao paulo;engenharia ambiental;4;35.0;53;38;engenharia, producao e construcao;7.55;71.7
1335;centro universitario salesiano de sao paulo;engenharia de automacao e controle;12;35.0;293;191;engenharia, producao e construcao;4.1;65.19
1336;centro universitario salesiano de sao paulo;engenharia de producao;15;35.0;223;155;engenharia, producao e construcao;6.73;69.51
1337;centro universitario salesiano de sao paulo;engenharia eletrica;23;35.0;241;175;engenharia, producao e construcao;9.54;72.61
1338;centro universitario salesiano de sao paulo;engenharia mecanica;10;35.0;161;118;engenharia, producao e construcao;6.21;73.29
1339;centro universitario salesiano de sao paulo;historia;3;35.0;47;38;educacao;6.38;80.85
1340;centro universitario salesiano de sao paulo;matematica;4;35.0;40;29;educacao;10.0;72.5
1341;centro universitario salesiano de sao paulo;moda;1;35.0;67;42;artes e humanidades;1.49;62.69
1342;centro universitario salesiano de sao paulo;pedagogia;23;35.0;373;152;educacao;6.17;40.75
1343;centro universitario salesiano de sao paulo;psicologia;38;35.0;295;178;ciencias sociais, comunicacao e informacao;12.88;60.34
1344;centro universitario salesiano de sao paulo;servico social;3;35.0;47;19;saude e bem-estar;6.38;40.43
1345;centro universitario salesiano de sao paulo;sistema de informacao;3;35.0;84;59;computacao e tecnologias da informacao e comunicacao (tic);3.57;70.24
1346;centro universitario salesiano de sao paulo;sistemas automotivos;3;35.0;45;37;engenharia, producao e construcao;6.67;82.22
1347;centro universitario salesiano de sao paulo;teologia;3;35.0;45;24;artes e humanidades;6.67;53.33
1348;centro universitario senac;administracao;28;35.0;243;240;negocios, administracao e direito;11.52;98.77
1349;centro universitario senac;analise e desenvolvimento de sistemas;4;35.0;103;52;computacao e tecnologias da informacao e comunicacao (tic);3.88;50.49
1350;centro universitario senac;arquitetura e urbanismo;4;35.0;59;26;engenharia, producao e construcao;6.78;44.07
1351;centro universitario senac;audiovisual;6;35.0;100;37;artes e humanidades;6.0;37.0
1352;centro universitario senac;ciencia da computacao;6;35.0;52;44;computacao e tecnologias da informacao e comunicacao (tic);11.54;84.62
1353;centro universitario senac;ciencias contabeis;8;35.0;112;64;negocios, administracao e direito;7.14;57.14
1354;centro universitario senac;design;13;35.0;240;135;artes e humanidades;5.42;56.25
1355;centro universitario senac;design de moda - estilismo;11;35.0;155;65;artes e humanidades;7.1;41.94
1356;centro universitario senac;engenharia ambiental e sanitaria;10;35.0;82;36;engenharia, producao e construcao;12.2;43.9
1357;centro universitario senac;estetica e cosmetica;13;35.0;107;33;servicos;12.15;30.84
1358;centro universitario senac;fotografia;2;35.0;82;81;artes e humanidades;2.44;98.78
1359;centro universitario senac;gastronomia;22;35.0;334;103;servicos;6.59;30.84
1360;centro universitario senac;gestao ambiental;15;35.0;97;49;engenharia, producao e construcao;15.46;50.52
1361;centro universitario senac;gestao da tecnologia da informacao;8;35.0;100;56;computacao e tecnologias da informacao e comunicacao (tic);8.0;56.0
1362;centro universitario senac;gestao de recursos humanos;8;35.0;84;49;negocios, administracao e direito;9.52;58.33
1363;centro universitario senac;hotelaria;15;35.0;220;80;servicos;6.82;36.36
1364;centro universitario senac;jogos digitais;8;35.0;87;64;computacao e tecnologias da informacao e comunicacao (tic);9.2;73.56
1365;centro universitario senac;logistica;13;35.0;81;40;negocios, administracao e direito;16.05;49.38
1366;centro universitario senac;marketing;8;35.0;101;54;negocios, administracao e direito;7.92;53.47
1367;centro universitario senac;nutricao;9;35.0;36;16;saude e bem-estar;25.0;44.44
1368;centro universitario senac;producao audiovisual;3;35.0;91;47;artes e humanidades;3.3;51.65
1369;centro universitario senac;producao multimidia;3;35.0;99;50;artes e humanidades;3.03;50.51
1370;centro universitario senac;redes de computadores;9;35.0;104;57;computacao e tecnologias da informacao e comunicacao (tic);8.65;54.81
1371;centro universitario senac;relacoes internacionais;4;35.0;48;29;ciencias sociais, comunicacao e informacao;8.33;60.42
1372;centro universitario senac;sistemas de informacao;7;35.0;98;47;computacao e tecnologias da informacao e comunicacao (tic);7.14;47.96
1373;centro universitario serra dos orgaos;administracao;16;33.0;105;69;negocios, administracao e direito;15.24;65.71
1374;centro universitario serra dos orgaos;ciencias biologicas;4;33.0;165;63;educacao;2.42;38.18
1375;centro universitario serra dos orgaos;ciencias contabeis;4;33.0;77;45;negocios, administracao e direito;5.19;58.44
1376;centro universitario serra dos orgaos;direito;4;33.0;112;61;negocios, administracao e direito;3.57;54.46
1377;centro universitario serra dos orgaos;enfermagem;6;33.0;55;30;saude e bem-estar;10.91;54.55
1378;centro universitario serra dos orgaos;engenharia de producao;9;33.0;69;37;engenharia, producao e construcao;13.04;53.62
1379;centro universitario serra dos orgaos;farmacia;4;33.0;27;11;saude e bem-estar;14.81;40.74
1380;centro universitario serra dos orgaos;matematica;2;33.0;13;8;educacao;15.38;61.54
1381;centro universitario serra dos orgaos;medicina;28;33.0;121;11;saude e bem-estar;23.14;9.09
1382;centro universitario serra dos orgaos;odontologia;7;33.0;36;16;saude e bem-estar;19.44;44.44
1383;centro universitario sociesc;administracao;7;42.0;99;68;negocios, administracao e direito;7.07;68.69
1384;centro universitario sociesc;arquitetura e urbanismo;5;42.0;141;95;engenharia, producao e construcao;3.55;67.38
1385;centro universitario sociesc;automacao industrial;3;42.0;21;13;engenharia, producao e construcao;14.29;61.9
1386;centro universitario sociesc;ciencias contabeis;4;42.0;148;68;negocios, administracao e direito;2.7;45.95
1387;centro universitario sociesc;direito;16;42.0;210;127;negocios, administracao e direito;7.62;60.48
1388;centro universitario sociesc;engenharia civil;8;42.0;177;109;engenharia, producao e construcao;4.52;61.58
1389;centro universitario sociesc;engenharia de computacao;4;42.0;55;43;engenharia, producao e construcao;7.27;78.18
1390;centro universitario sociesc;engenharia de controle e automacao;9;42.0;61;38;engenharia, producao e construcao;14.75;62.3
1391;centro universitario sociesc;engenharia de producao;6;42.0;90;69;engenharia, producao e construcao;6.67;76.67
1392;centro universitario sociesc;engenharia eletrica;8;42.0;71;46;engenharia, producao e construcao;11.27;64.79
1393;centro universitario sociesc;engenharia mecanica;10;42.0;205;158;engenharia, producao e construcao;4.88;77.07
1394;centro universitario sociesc;engenharia metalurgica;6;42.0;31;24;engenharia, producao e construcao;19.35;77.42
1395;centro universitario sociesc;engenharia quimica;3;42.0;55;40;engenharia, producao e construcao;5.45;72.73
1396;centro universitario sociesc;fabricacao mecanica;4;42.0;45;33;engenharia, producao e construcao;8.89;73.33
1397;centro universitario sociesc;gestao da qualidade;10;42.0;70;37;negocios, administracao e direito;14.29;52.86
1398;centro universitario sociesc;gestao de recursos humanos;5;42.0;58;20;negocios, administracao e direito;8.62;34.48
1399;centro universitario sociesc;gestao financeira;6;42.0;50;27;negocios, administracao e direito;12.0;54.0
1400;centro universitario sociesc;logistica;7;42.0;90;49;negocios, administracao e direito;7.78;54.44
1401;centro universitario sociesc;processos gerenciais;2;42.0;101;65;negocios, administracao e direito;1.98;64.36
1402;centro universitario sociesc;sistema de informacao;5;42.0;79;56;computacao e tecnologias da informacao e comunicacao (tic);6.33;70.89
1403;centro universitario sao camilo;administracao;32;35.0;91;56;negocios, administracao e direito;35.16;61.54
1404;centro universitario sao camilo;biomedicina;29;35.0;152;93;saude e bem-estar;19.08;61.18
1405;centro universitario sao camilo;ciencias biologicas;9;35.0;120;73;educacao;7.5;60.83
1406;centro universitario sao camilo;enfermagem;57;35.0;284;156;saude e bem-estar;20.07;54.93
1407;centro universitario sao camilo;farmacia;12;35.0;58;35;saude e bem-estar;20.69;60.34
1408;centro universitario sao camilo;filosofia;3;35.0;46;45;educacao;6.52;97.83
1409;centro universitario sao camilo;fisioterapia;20;35.0;117;66;saude e bem-estar;17.09;56.41
1410;centro universitario sao camilo;gastronomia;8;35.0;51;18;servicos;15.69;35.29
1411;centro universitario sao camilo;medicina;8;35.0;126;50;saude e bem-estar;6.35;39.68
1412;centro universitario sao camilo;nutricao;49;35.0;325;168;saude e bem-estar;15.08;51.69
1413;centro universitario sao camilo;pedagogia;4;35.0;135;73;educacao;2.96;54.07
1414;centro universitario sao camilo;psicologia;7;35.0;89;49;ciencias sociais, comunicacao e informacao;7.87;55.06
1415;centro universitario sao camilo;radiologia;2;35.0;47;28;saude e bem-estar;4.26;59.57
1416;centro universitario sao camilo;terapia ocupacional;5;35.0;28;20;saude e bem-estar;17.86;71.43
1417;centro universitario sao camilo - espirito santo;administracao;20;32.0;164;89;negocios, administracao e direito;12.2;54.27
1418;centro universitario sao camilo - espirito santo;analise e desenvolvimento de sistemas;5;32.0;34;24;computacao e tecnologias da informacao e comunicacao (tic);14.71;70.59
1419;centro universitario sao camilo - espirito santo;ciencias biologicas;15;32.0;96;56;educacao;15.62;58.33
1420;centro universitario sao camilo - espirito santo;ciencias contabeis;14;32.0;122;44;negocios, administracao e direito;11.48;36.07
1421;centro universitario sao camilo - espirito santo;direito;21;32.0;175;88;negocios, administracao e direito;12.0;50.29
1422;centro universitario sao camilo - espirito santo;educacao fisica;9;32.0;151;47;educacao;5.96;31.13
1423;centro universitario sao camilo - espirito santo;enfermagem;4;32.0;57;21;saude e bem-estar;7.02;36.84
1424;centro universitario sao camilo - espirito santo;farmacia;13;32.0;114;59;saude e bem-estar;11.4;51.75
1425;centro universitario sao camilo - espirito santo;fisioterapia;9;32.0;83;41;saude e bem-estar;10.84;49.4
1426;centro universitario sao camilo - espirito santo;historia;10;32.0;42;18;educacao;23.81;42.86
1427;centro universitario sao camilo - espirito santo;letras - ingles;6;32.0;59;31;educacao;10.17;52.54
1428;centro universitario sao camilo - espirito santo;matematica;4;32.0;45;14;educacao;8.89;31.11
1429;centro universitario sao camilo - espirito santo;nutricao;3;32.0;39;14;saude e bem-estar;7.69;35.9
1430;centro universitario sao camilo - espirito santo;pedagogia;27;32.0;144;39;educacao;18.75;27.08
1431;centro universitario sao camilo - espirito santo;petroleo e gas;8;32.0;38;19;engenharia, producao e construcao;21.05;50.0
1432;centro universitario sao camilo - espirito santo;psicologia;14;32.0;110;45;ciencias sociais, comunicacao e informacao;12.73;40.91
1433;centro universitario sao camilo - espirito santo;quimica;5;32.0;39;17;educacao;12.82;43.59
1434;centro universitario sao camilo - espirito santo;sistemas de informacao;3;32.0;48;38;computacao e tecnologias da informacao e comunicacao (tic);6.25;79.17
1435;centro universitario sao lucas;administracao;93;11.0;384;253;negocios, administracao e direito;24.22;65.89
1436;centro universitario sao lucas;biomedicina;31;11.0;203;158;saude e bem-estar;15.27;77.83
1437;centro universitario sao lucas;ciencias biologicas;26;11.0;157;122;educacao;16.56;77.71
