;instituicao;curso;qtd_bolsas;cod_estado;qtd_ingressantes;qtd_desistencias;grande_area;percentual_bolsas;taxa_desistencia_acumulada
2336;faculdade de ciencias e tecnologias de campos gerais;enfermagem;7;31.0;50;16;saude e bem-estar;14.0;32.0
2337;faculdade de ciencias e tecnologias de campos gerais;farmacia;5;31.0;58;10;saude e bem-estar;8.62;17.24
2338;faculdade de ciencias e tecnologias de campos gerais;pedagogia;10;31.0;58;21;educacao;17.24;36.21
2339;faculdade de ciencias economicas;ciencias economicas;11;35.0;167;82;ciencias sociais, comunicacao e informacao;6.59;49.1
2340;faculdade de ciencias economicas;comunicacao social - publicidade e propaganda;6;35.0;100;63;negocios, administracao e direito;6.0;63.0
2341;faculdade de ciencias economicas;design;8;35.0;108;60;artes e humanidades;7.41;55.56
2342;faculdade de ciencias economicas;direito;15;35.0;242;131;negocios, administracao e direito;6.2;54.13
2343;faculdade de ciencias economicas;relacoes internacionais;21;35.0;223;130;ciencias sociais, comunicacao e informacao;9.42;58.3
2344;faculdade de ciencias economicas da regiao carbonifera;administracao;17;42.0;106;106;negocios, administracao e direito;16.04;100.0
2345;faculdade de ciencias economicas da regiao carbonifera;sistemas de informacao;8;42.0;68;68;computacao e tecnologias da informacao e comunicacao (tic);11.76;100.0
2346;faculdade de ciencias economicas do triangulo mineiro;administracao;10;31.0;52;16;negocios, administracao e direito;19.23;30.77
2347;faculdade de ciencias economicas do triangulo mineiro;ciencias contabeis;2;31.0;22;2;negocios, administracao e direito;9.09;9.09
2348;faculdade de ciencias economicas, administrativas e da computacao dom bosco;administracao;21;33.0;197;109;negocios, administracao e direito;10.66;55.33
2349;faculdade de ciencias economicas, administrativas e da computacao dom bosco;ciencias economicas;2;33.0;17;12;ciencias sociais, comunicacao e informacao;11.76;70.59
2350;faculdade de ciencias economicas, administrativas e da computacao dom bosco;sistema de informacao;12;33.0;62;41;computacao e tecnologias da informacao e comunicacao (tic);19.35;66.13
2351;faculdade de ciencias educacionais;letras - lingua portuguesa;4;29.0;55;11;educacao;7.27;20.0
2352;faculdade de ciencias educacionais;matematica;3;29.0;54;19;educacao;5.56;35.19
2353;faculdade de ciencias educacionais;pedagogia;2;29.0;660;458;educacao;0.3;69.39
2354;faculdade de ciencias educacionais de capim grosso;administracao;1;29.0;68;33;negocios, administracao e direito;1.47;48.53
2355;faculdade de ciencias educacionais de capim grosso;pedagogia;1;29.0;285;47;educacao;0.35;16.49
2356;faculdade de ciencias educacionais de sergipe;petroleo e gas;8;28.0;99;93;engenharia, producao e construcao;8.08;93.94
2357;faculdade de ciencias gerenciais;administracao;5;35.0;28;8;negocios, administracao e direito;17.86;28.57
2358;faculdade de ciencias gerenciais;ciencias contabeis;3;35.0;13;3;negocios, administracao e direito;23.08;23.08
2359;faculdade de ciencias gerenciais de sao gotardo;administracao;3;31.0;31;6;negocios, administracao e direito;9.68;19.35
2360;faculdade de ciencias gerenciais de sao gotardo;engenharia de producao;4;31.0;13;3;engenharia, producao e construcao;30.77;23.08
2361;faculdade de ciencias gerenciais de sao gotardo;pedagogia;3;31.0;15;0;educacao;20.0;0.0
2362;faculdade de ciencias gerenciais padre arnaldo janssen;administracao;4;31.0;27;19;negocios, administracao e direito;14.81;70.37
2363;faculdade de ciencias humanas de curvelo;enfermagem;8;31.0;53;23;saude e bem-estar;15.09;43.4
2364;faculdade de ciencias humanas e biologicas e da saude;ciencias biologicas;3;51.0;25;17;ciencias naturais, matematica e estatistica;12.0;68.0
2365;faculdade de ciencias humanas e biologicas e da saude;educacao fisica;3;51.0;14;12;saude e bem-estar;21.43;85.71
2366;faculdade de ciencias humanas e biologicas e da saude;enfermagem;10;51.0;103;71;saude e bem-estar;9.71;68.93
2367;faculdade de ciencias humanas e biologicas e da saude;farmacia;5;51.0;25;16;saude e bem-estar;20.0;64.0
2368;faculdade de ciencias humanas e biologicas e da saude;fisioterapia;4;51.0;17;11;saude e bem-estar;23.53;64.71
2369;faculdade de ciencias humanas e exatas do sertao do sao francisco;direito;20;26.0;236;127;negocios, administracao e direito;8.47;53.81
2370;faculdade de ciencias humanas e sociais;pedagogia;6;33.0;20;14;educacao;30.0;70.0
2371;faculdade de ciencias humanas e sociais de igarassu;administracao;12;26.0;280;134;negocios, administracao e direito;4.29;47.86
2372;faculdade de ciencias humanas e sociais de igarassu;ciencias contabeis;17;26.0;182;104;negocios, administracao e direito;9.34;57.14
2373;faculdade de ciencias humanas e sociais de igarassu;direito;11;26.0;165;92;negocios, administracao e direito;6.67;55.76
2374;faculdade de ciencias humanas e sociais de igarassu;matematica;46;26.0;123;78;educacao;37.4;63.41
2375;faculdade de ciencias humanas e sociais de igarassu;pedagogia;17;26.0;224;110;educacao;7.59;49.11
2376;faculdade de ciencias juridicas de paraiso do tocantins;direito;4;17.0;77;52;negocios, administracao e direito;5.19;67.53
2377;faculdade de ciencias juridicas e sociais aplicadas de primavera do leste;analise e desenvolvimento de sistemas;7;51.0;36;31;computacao e tecnologias da informacao e comunicacao (tic);19.44;86.11
2378;faculdade de ciencias juridicas e sociais aplicadas de primavera do leste;direito;12;51.0;162;97;negocios, administracao e direito;7.41;59.88
2379;faculdade de ciencias juridicas e sociais aplicadas de primavera do leste;marketing;4;51.0;22;9;negocios, administracao e direito;18.18;40.91
2380;faculdade de ciencias juridicas, gerenciais e educacao de sinop;administracao;3;51.0;74;47;negocios, administracao e direito;4.05;63.51
2381;faculdade de ciencias juridicas, gerenciais e educacao de sinop;ciencias contabeis;2;51.0;75;39;negocios, administracao e direito;2.67;52.0
2382;faculdade de ciencias juridicas, gerenciais e educacao de sinop;direito;6;51.0;205;154;negocios, administracao e direito;2.93;75.12
2383;faculdade de ciencias juridicas, gerenciais e educacao de sinop;redes de computadores;3;51.0;66;34;computacao e tecnologias da informacao e comunicacao (tic);4.55;51.52
2384;faculdade de ciencias medicas da bahia;enfermagem;1;29.0;40;22;saude e bem-estar;2.5;55.0
2385;faculdade de ciencias medicas da paraiba;enfermagem;17;25.0;25;7;saude e bem-estar;68.0;28.0
2386;faculdade de ciencias medicas da paraiba;fisioterapia;26;25.0;76;24;saude e bem-estar;34.21;31.58
2387;faculdade de ciencias medicas da paraiba;medicina;10;25.0;99;10;saude e bem-estar;10.1;10.1
2388;faculdade de ciencias medicas da paraiba;nutricao;23;25.0;57;18;saude e bem-estar;40.35;31.58
2389;faculdade de ciencias medicas da santa casa sao paulo;enfermagem;9;35.0;79;44;saude e bem-estar;11.39;55.7
2390;faculdade de ciencias medicas da santa casa sao paulo;fonoaudiologia;6;35.0;32;9;saude e bem-estar;18.75;28.12
2391;faculdade de ciencias medicas da santa casa sao paulo;medicina;14;35.0;117;14;saude e bem-estar;11.97;11.97
2392;faculdade de ciencias medicas de minas gerais;enfermagem;11;31.0;84;54;saude e bem-estar;13.1;64.29
2393;faculdade de ciencias medicas de minas gerais;fisioterapia;3;31.0;33;23;saude e bem-estar;9.09;69.7
2394;faculdade de ciencias medicas de minas gerais;medicina;11;31.0;173;101;saude e bem-estar;6.36;58.38
2395;faculdade de ciencias medicas de minas gerais;psicologia;10;31.0;56;34;ciencias sociais, comunicacao e informacao;17.86;60.71
2396;faculdade de ciencias medicas de minas gerais;terapia ocupacional;3;31.0;30;19;saude e bem-estar;10.0;63.33
2397;faculdade de ciencias medicas e da saude de juiz de fora;enfermagem;6;31.0;20;9;saude e bem-estar;30.0;45.0
2398;faculdade de ciencias medicas e da saude de juiz de fora;farmacia;7;31.0;15;6;saude e bem-estar;46.67;40.0
2399;faculdade de ciencias medicas e da saude de juiz de fora;fisioterapia;9;31.0;29;12;saude e bem-estar;31.03;41.38
2400;faculdade de ciencias medicas e da saude de juiz de fora;medicina;14;31.0;112;7;saude e bem-estar;12.5;6.25
2401;faculdade de ciencias medicas e da saude de juiz de fora;odontologia;7;31.0;33;9;saude e bem-estar;21.21;27.27
2402;faculdade de ciencias sociais aplicadas;administracao;29;29.0;167;116;negocios, administracao e direito;17.37;69.46
2403;faculdade de ciencias sociais aplicadas;ciencias contabeis;22;51.0;171;97;negocios, administracao e direito;12.87;56.73
2404;faculdade de ciencias sociais aplicadas;comunicacao social;4;42.0;20;20;ciencias sociais, comunicacao e informacao;20.0;100.0
2405;faculdade de ciencias sociais aplicadas;design;2;42.0;26;23;artes e humanidades;7.69;88.46
2406;faculdade de ciencias sociais aplicadas;direito;19;29.0;197;131;negocios, administracao e direito;9.64;66.5
2407;faculdade de ciencias sociais aplicadas;engenharia de producao;1;51.0;47;24;engenharia, producao e construcao;2.13;51.06
2408;faculdade de ciencias sociais aplicadas;fisioterapia;4;51.0;43;35;saude e bem-estar;9.3;81.4
2409;faculdade de ciencias sociais aplicadas;jornalismo;6;42.0;26;20;ciencias sociais, comunicacao e informacao;23.08;76.92
2410;faculdade de ciencias sociais aplicadas;odontologia;3;51.0;67;47;saude e bem-estar;4.48;70.15
2411;faculdade de ciencias sociais aplicadas;pedagogia;4;42.0;37;27;educacao;10.81;72.97
2412;faculdade de ciencias sociais aplicadas;psicologia;9;42.0;80;47;ciencias sociais, comunicacao e informacao;11.25;58.75
2413;faculdade de ciencias sociais aplicadas;turismo;2;42.0;24;15;servicos;8.33;62.5
2414;faculdade de ciencias sociais aplicadas de belo horizonte;administracao;67;31.0;157;97;negocios, administracao e direito;42.68;61.78
2415;faculdade de ciencias sociais aplicadas de belo horizonte;ciencias contabeis;155;31.0;241;149;negocios, administracao e direito;64.32;61.83
2418;faculdade de ciencias sociais aplicadas de belo horizonte;marketing;42;31.0;48;23;negocios, administracao e direito;87.5;47.92
2419;faculdade de ciencias sociais aplicadas de belo horizonte;negocios imobiliarios;16;31.0;23;13;negocios, administracao e direito;69.57;56.52
2420;faculdade de ciencias sociais aplicadas de belo horizonte;pedagogia;104;31.0;172;76;educacao;60.47;44.19
2422;faculdade de ciencias sociais aplicadas de extrema;administracao;13;31.0;124;100;negocios, administracao e direito;10.48;80.65
2423;faculdade de ciencias sociais aplicadas de extrema;ciencias contabeis;3;31.0;107;75;negocios, administracao e direito;2.8;70.09
2424;faculdade de ciencias sociais aplicadas de extrema;direito;6;31.0;80;67;negocios, administracao e direito;7.5;83.75
2425;faculdade de ciencias sociais aplicadas de extrema;engenharia de controle e automacao;6;31.0;104;72;engenharia, producao e construcao;5.77;69.23
2426;faculdade de ciencias sociais aplicadas de extrema;gestao da producao industrial;9;31.0;106;84;negocios, administracao e direito;8.49;79.25
2427;faculdade de ciencias sociais aplicadas de extrema;gestao de recursos humanos;7;31.0;102;58;negocios, administracao e direito;6.86;56.86
2428;faculdade de ciencias sociais aplicadas de extrema;logistica;5;31.0;121;70;negocios, administracao e direito;4.13;57.85
2429;faculdade de ciencias sociais aplicadas de sinop;arquitetura e urbanismo;4;51.0;116;78;engenharia, producao e construcao;3.45;67.24
2430;faculdade de ciencias sociais aplicadas de sinop;biomedicina;8;51.0;81;55;saude e bem-estar;9.88;67.9
2431;faculdade de ciencias sociais aplicadas de sinop;direito;9;51.0;45;31;negocios, administracao e direito;20.0;68.89
2432;faculdade de ciencias sociais aplicadas de sinop;enfermagem;4;51.0;37;30;saude e bem-estar;10.81;81.08
2433;faculdade de ciencias sociais aplicadas de sinop;engenharia de producao;5;51.0;26;22;engenharia, producao e construcao;19.23;84.62
2434;faculdade de ciencias sociais aplicadas de sinop;farmacia;6;51.0;37;24;saude e bem-estar;16.22;64.86
2435;faculdade de ciencias sociais aplicadas de sinop;fisioterapia;6;51.0;52;34;saude e bem-estar;11.54;65.38
2436;faculdade de ciencias sociais aplicadas de sinop;psicologia;3;51.0;28;16;ciencias sociais, comunicacao e informacao;10.71;57.14
2437;faculdade de ciencias sociais e agrarias de itapeva;administracao;4;35.0;61;44;negocios, administracao e direito;6.56;72.13
2438;faculdade de ciencias sociais e agrarias de itapeva;agronomia;4;35.0;36;18;agricultura, silvicultura, pesca e veterinaria;11.11;50.0
2439;faculdade de ciencias sociais e agrarias de itapeva;direito;4;35.0;76;30;negocios, administracao e direito;5.26;39.47
2440;faculdade de ciencias sociais e agrarias de itapeva;educacao fisica;3;35.0;40;17;educacao;7.5;42.5
2441;faculdade de ciencias sociais e agrarias de itapeva;enfermagem;3;35.0;51;15;saude e bem-estar;5.88;29.41
2442;faculdade de ciencias sociais e agrarias de itapeva;engenharia florestal;4;35.0;47;27;agricultura, silvicultura, pesca e veterinaria;8.51;57.45
2443;faculdade de ciencias sociais e agrarias de itapeva;farmacia;3;35.0;40;10;saude e bem-estar;7.5;25.0
2444;faculdade de ciencias sociais e agrarias de itapeva;fisioterapia;3;35.0;43;16;saude e bem-estar;6.98;37.21
2445;faculdade de ciencias sociais e agrarias de itapeva;medicina veterinaria;4;35.0;40;13;agricultura, silvicultura, pesca e veterinaria;10.0;32.5
2446;faculdade de ciencias sociais e agrarias de itapeva;pedagogia;3;35.0;85;37;educacao;3.53;43.53
2447;faculdade de ciencias sociais e agrarias de itapeva;sistema de informacao;4;35.0;34;11;computacao e tecnologias da informacao e comunicacao (tic);11.76;32.35
2448;faculdade de ciencias sociais e agrarias de itapeva;terapia ocupacional;4;35.0;33;33;saude e bem-estar;12.12;100.0
2449;faculdade de ciencias sociais e aplicadas do parana;administracao;16;41.0;51;30;negocios, administracao e direito;31.37;58.82
2450;faculdade de ciencias sociais e aplicadas do parana;sistema de informacao;13;41.0;25;16;computacao e tecnologias da informacao e comunicacao (tic);52.0;64.0
2451;faculdade de ciencias sociais e humanas sobral pinto;administracao;36;51.0;113;79;negocios, administracao e direito;31.86;69.91
2452;faculdade de ciencias sociais e humanas sobral pinto;agronegocio;9;51.0;59;48;negocios, administracao e direito;15.25;81.36
2453;faculdade de ciencias sociais e humanas sobral pinto;ciencias contabeis;31;51.0;106;76;negocios, administracao e direito;29.25;71.7
2454;faculdade de ciencias sociais e humanas sobral pinto;direito;14;51.0;143;90;negocios, administracao e direito;9.79;62.94
2455;faculdade de ciencias sociais e humanas sobral pinto;educacao fisica;14;51.0;107;79;educacao;13.08;73.83
2456;faculdade de ciencias sociais e humanas sobral pinto;enfermagem;12;51.0;132;93;saude e bem-estar;9.09;70.45
2457;faculdade de ciencias sociais e humanas sobral pinto;gestao de recursos humanos;17;51.0;102;47;negocios, administracao e direito;16.67;46.08
2459;faculdade de ciencias sociais e humanas sobral pinto;psicologia;17;51.0;124;83;ciencias sociais, comunicacao e informacao;13.71;66.94
2460;faculdade de computacao de montes claros;analise e desenvolvimento de sistemas;10;31.0;33;24;computacao e tecnologias da informacao e comunicacao (tic);30.3;72.73
2461;faculdade de computacao de montes claros;redes de computadores;8;31.0;43;40;computacao e tecnologias da informacao e comunicacao (tic);18.6;93.02
2462;faculdade de computacao de montes claros;sistemas de informacao;12;31.0;109;78;computacao e tecnologias da informacao e comunicacao (tic);11.01;71.56
2463;"faculdade de comunicacao e design ""oswaldo cruz""";design;4;35.0;23;11;artes e humanidades;17.39;47.83
2464;"faculdade de comunicacao e design ""oswaldo cruz""";radialismo;2;35.0;27;18;ciencias sociais, comunicacao e informacao;7.41;66.67
2465;faculdade de comunicacao pitagoras unidade guarapari;comunicacao social - publicidade e propaganda;2;32.0;28;18;negocios, administracao e direito;7.14;64.29
2466;faculdade de desenvolvimento e integracao regional;administracao;17;26.0;42;29;negocios, administracao e direito;40.48;69.05
2467;faculdade de desenvolvimento e integracao regional;ciencias contabeis;17;26.0;26;15;negocios, administracao e direito;65.38;57.69
2468;faculdade de desenvolvimento e integracao regional;design de moda;19;26.0;29;24;artes e humanidades;65.52;82.76
